Date,Close,High,Low,Open,Volume
2018-01-02,29.872920989990234,29.872920989990234,29.554537283118588,29.628364113543576,27445600
2018-01-03,30.122087478637695,30.140545062878985,29.895988232424283,29.928288124740487,22663600
2018-01-04,30.27435874938965,30.35280083909415,30.172843800160717,30.242058858309907,21493200
2018-01-05,30.592758178710938,30.620442804908297,30.371270607855546,30.431255138091657,19356000
2018-01-08,30.708114624023438,30.76348387487157,30.56045742105273,30.578911491051834,13467800
2018-01-09,30.629669189453125,30.77732639341131,30.578911695552613,30.768099358350053,21212800
2018-01-10,30.52353858947754,30.532765623373503,30.375881404167167,30.4635505476663,20815600
2018-01-11,30.64812469482422,30.66196700668705,30.518925090204213,30.592755447372898,15775600
2018-01-12,30.82807731628418,30.869607766271187,30.56967814454169,30.61120507410401,16308600
2018-01-16,30.708114624023438,31.128013364798566,30.6296689846129,31.01727134267689,36443600
2018-01-17,31.169538497924805,31.197223118618847,30.781936206084154,30.883451175862056,29376200
2018-01-18,31.224910736083984,31.30796812656225,31.141853345605718,31.169541489381903,29845800
2018-01-19,31.284894943237305,31.335652426771833,31.12339193903214,31.284894943237305,23894400
2018-01-22,31.58943748474121,31.594052761711584,31.197223432455843,31.261823228341672,18004200
2018-01-23,31.727872848510742,31.792472655020845,31.626357861016174,31.690957667526277,20460200
2018-01-24,31.483308792114258,31.86629226655191,31.37717855096973,31.810923028063133,37019000
2018-01-25,31.42793846130371,31.709410513450088,31.349496353767808,31.681725892066805,25951800
2018-01-26,31.926279067993164,31.926279067993164,31.575591982613844,31.644807048473833,20097200
2018-01-29,31.635581970214844,31.83399664912407,31.59405503576703,31.83399664912407,55179800
2018-01-30,31.349496841430664,31.534065680756846,31.2664394555639,31.3771814632446,29662400
2018-01-31,31.58482551574707,31.63558300646262,31.377183795856343,31.534068025031523,30135800
2018-02-01,31.612503051757812,31.833987009260635,31.464845906614585,31.46945766209554,32650000
2018-02-02,30.67580795288086,31.28489422080545,30.67119267618665,31.257206081064812,43929400
2018-02-05,29.39303970336914,30.92498271044628,29.379195630748864,30.34819622396028,98559600
