Date,Close,High,Low,Open,Volume
2018-01-02,25.74726104736328,25.775304997179692,25.37568807275972,25.456313759877336,29782800
2018-01-03,26.132863998413086,26.199465049780706,25.77180408836669,25.799848043899793,38599200
2018-01-04,26.290607452392578,26.30813559379506,26.02069172595899,26.115336736043293,28613600
2018-01-05,26.28009033203125,26.301121961134516,26.06275369176208,26.255552539937856,28408800
2018-01-08,26.437824249267578,26.451846222221658,26.19945605788398,26.269565922654383,19558400
2018-01-09,26.371217727661133,26.49741010912635,26.329151817561176,26.49040046131835,18469000
2018-01-10,26.339679718017578,26.46587483183145,26.31864809052145,26.448346692638975,21644000
2018-01-11,26.8795108795166,26.974155867464606,26.33617071614683,26.430818378513102,36179000
2018-01-12,27.1389102935791,27.209020167244343,26.886520097220668,26.886520097220668,39638400
2018-01-16,26.795379638671875,27.219534319406524,26.74630406730873,27.202006183454802,33789800
2018-01-17,27.030241012573242,27.145920288379152,26.69722783310313,26.872498490596453,28014800
2018-01-18,26.809404373168945,26.995190865948533,26.760326122334053,26.928587151775346,23029200
2018-01-19,26.774349212646484,26.784867700389494,26.59907852545457,26.749811423416354,25925400
2018-01-22,27.352737426757812,27.36325323793387,26.802387688395257,26.809400012124556,34033400
2018-01-23,27.3106746673584,27.433363590622328,27.173961096386652,27.40531964404259,20369800
2018-01-24,27.237060546875,27.478934922836594,27.14241556356115,27.34222401670651,25839400
2018-01-25,27.023229598999023,27.37377092579523,26.974154027201,27.37377092579523,23436800
2018-01-26,27.17046356201172,27.216032979374738,27.026740310113794,27.08282821556231,15570600
2018-01-29,26.76032829284668,27.15644177316097,26.718265037888383,27.061794100667704,25294400
2018-01-30,26.22049331665039,26.609594418224706,26.199459017634087,26.535978383294918,45503600
2018-01-31,26.238019943237305,26.33617109494125,26.055739614989736,26.290601681483935,31450600
2018-02-01,26.507944107055664,26.525469574041637,26.125852554664522,26.27307931455738,36023200
2018-02-02,25.400226593017578,26.083783848816772,25.260009514308642,26.020686297118665,62010800
2018-02-05,24.334577560424805,25.379191860804706,23.934960673389984,25.060197978926766,69535200
2018-02-06,24.527381896972656,24.702652594907953,23.801761314497263,23.917440616995027,65630400
2018-02-07,24.117244720458984,24.912972367654987,24.11373855830059,24.60449695816922,49207400
2018-02-08,23.38811492919922,24.239930357490984,23.377599118571307,24.141779225740123,55542200
2018-02-09,23.370590209960938,23.689584109178234,22.59238801677665,23.665046322655222,70348200
2018-02-12,23.752685546875,24.01559159171751,23.559886710889725,23.672059849712454,49913800
2018-02-13,23.65452766418457,23.75618228582074,23.489772828318365,23.629989880614144,24570000
2018-02-14,23.99806022644043,24.068170100291983,23.36708740828583,23.423172632948845,39513800
2018-02-15,23.9384708404541,24.064665949517092,23.55287586250317,24.047137810984502,32938800
2018-02-16,23.878881454467773,24.103227739555283,23.735158194798665,23.83681552310686,27582200
2018-02-20,23.749183654785156,24.10323127434328,23.64051665918991,23.927960546263684,35616200
