Date,Close,High,Low,Open,Volume
2018-07-25,252.1040802001953,252.42362448673683,249.6807610037605,249.72513312493334,78882900
2018-07-26,251.50927734375,252.19276496602095,251.28736261180742,251.38501918024653,57919500
2018-07-27,249.8050537109375,251.9354302854918,248.8818805959211,251.8377736911189,76768700
2018-07-30,248.50018310546875,250.0447013158275,247.97644038274046,249.88492917459178,63742500
2018-07-31,249.72512817382812,250.3376151334298,248.88186826381303,249.2635551837948,68570500
2018-08-01,249.3079376220703,250.435282087603,248.65996377509936,249.92930986712963,53853300
2018-08-02,250.66604614257812,250.8346764359806,247.79889772747592,248.00306905621076,63426400
2018-08-03,251.7400665283203,251.79332389456457,250.61272240135142,250.79026501496526,53935400
2018-08-06,252.6631622314453,252.9738210766396,251.38493165337258,251.77550361273876,39400900
2018-08-07,253.49766540527344,253.87937939334077,253.19586457204238,253.32903510396625,43196600
2018-08-08,253.39117431640625,253.79063177107486,252.9296013088043,253.32905876347291,42114600
2018-08-09,253.0450439453125,253.84393189997337,252.9119004677377,253.45335963961256,35717000
2018-08-10,251.34951782226562,252.14840547941606,250.63937439097478,251.6069465091837,77076000
2018-08-13,250.40866088867188,252.23723663812476,250.1157181883877,251.62474963484885,65732900
2018-08-14,252.0063934326172,252.24607870802964,250.74593277880362,251.13650491950173,43842000
2018-08-15,250.1245880126953,250.79921761854422,248.68658455955998,250.65718890735462,102925400
2018-08-16,252.1484375,253.018353155352,251.52706530486208,251.5625792532371,69967900
2018-08-17,253.03611755371094,253.4799471329589,251.53597140871622,251.9442870366462,65618500
2018-08-20,253.57757568359375,253.8438625660107,253.03608957040626,253.48880435971984,39807500
2018-08-21,254.17239379882812,255.03342451548343,253.61316403275504,254.09250770213418,67272000
2018-08-22,254.02146911621094,254.5451848428484,253.49772630036193,253.76404033897845,44993300
2018-08-23,253.68409729003906,254.7048998191549,253.36452593330048,253.84386942380561,49204900
2018-08-24,255.21080017089844,255.35282883511957,254.20774135366042,254.2609987165936,57487400
2018-08-27,257.225830078125,257.33234482639574,256.24939973697053,256.40917185937667,57072400
2018-08-28,257.35009765625,257.7939271363428,256.8884976598644,257.6873853061911,46943500
2018-08-29,258.7349853515625,258.9657583871045,257.32361008160456,257.56326838016537,61485500
2018-08-30,257.6874084472656,258.6283248624232,257.09269206048697,258.25552323561953,61229500
2018-08-31,257.6963195800781,258.14014914459057,256.7909170205872,257.27911870586814,66140800
2018-09-04,257.25250244140625,257.6075606923249,256.24944324288515,257.27913113299496,57594400
2018-09-05,256.5600280761719,257.1015140436307,255.54811110611712,256.8973427625893,72452400
2018-09-06,255.78778076171875,256.96835512817944,254.7580932317507,256.6665543659955,65909900
2018-09-07,255.29067993164062,256.26711004337847,254.50065058558093,254.74033580207853,73524800
2018-09-10,255.7345428466797,256.56894440702337,255.53925679874393,256.30263047481964,50210900
2018-09-11,256.57781982421875,257.0216493185275,254.7403863055744,255.08655922474992,50530500
2018-09-12,256.6400146484375,257.24361638204505,255.85001207428817,256.58675726542555,59810800
2018-09-13,258.157958984375,258.3443869536564,257.4212136370128,257.7052711327822,51034200
2018-09-14,258.2022705078125,258.5484434532182,257.4211262043679,258.3620426364613,55079900
2018-09-17,256.8352966308594,258.1845287942073,256.56012445997396,258.14904193224044,68244000
2018-09-18,258.2288818359375,258.8235981934395,257.02165151471684,257.0482802010348,61930400
2018-09-19,258.5039978027344,258.921198523889,258.15779786660323,258.2820831018904,49080600
2018-09-20,260.5989685058594,260.9185398950375,258.5218492884304,259.7645938039797,100360600
2018-09-21,260.3608093261719,261.45758204644017,260.200313965692,261.3416596599288,105479700
2018-09-24,259.4959411621094,259.9239561004905,258.9163563078542,259.78128445436346,53409600
2018-09-25,259.2551574707031,260.05766154415363,259.0144144122169,259.9506646292709,44370000
2018-09-26,258.4794006347656,260.5837458427951,258.06031124681675,259.3978270962072,79739700
2018-09-27,259.2016296386719,260.2894768364136,258.67554339223165,258.9519611282964,59249500
2018-09-28,259.22845458984375,259.7277917564604,258.5418727887045,258.57752029215237,70091400
2018-10-01,260.1290588378906,261.19905539547744,259.4603007849608,260.4678733934338,62078900
2018-10-02,259.9774475097656,260.6907785092049,259.60295825920167,259.9774475097656,47258200
2018-10-03,260.1201171875,261.44870772895086,259.763451690474,261.02961828669123,64694600
2018-10-04,258.0871276855469,259.69213623805473,256.49994288608053,259.6386377670936,111545900
2018-10-05,256.6425476074219,258.82714050010605,255.2158585929535,258.30997967842393,105951700
2018-10-08,256.6425476074219,256.9992130580816,254.5738498970342,255.95593872277664,87742200
2018-10-09,256.26806640625,257.56990772534647,255.7063053186593,256.2591681367459,74339000
2018-10-10,248.15379333496094,255.83114939791164,247.77930409003628,255.75979997194213,214731000
2018-10-11,242.68785095214844,248.68882246381915,241.07388981647085,247.06596305815177,274840500
2018-10-12,246.0583953857422,247.07489349625513,242.8661749776503,246.78955019049047,183186500
2018-10-15,244.67623901367188,247.03028008323682,244.58706584373425,245.7016624383773,102263700
2018-10-16,250.02630615234375,250.4008225865687,246.1653554678994,246.63794334214083,118255800
2018-10-17,250.07093811035156,250.69509596423816,247.4939773585941,250.06201262855035,110626000
2018-10-18,246.45962524414062,249.73209323984952,245.18453310681264,249.13465741512297,134557500
2018-10-19,246.32583618164062,249.04544086380105,245.63032902677742,247.11051650237442,139901600
2018-10-22,245.22018432617188,247.31560422320294,244.68517250087024,246.99461345512103,82415800
2018-10-23,243.9718017578125,245.09532381186685,239.51341546309573,241.59996419543393,146352700
2018-10-24,236.57986450195312,244.1056242594676,236.02702884400423,243.72218227993628,177806700
2018-10-25,240.82420349121094,242.36681508232206,237.39126750912948,238.4166910055369,138061500
2018-10-26,236.58872985839844,241.64455220429213,233.87805041512033,237.1148434203108,201574600
2018-10-29,235.27798461914062,240.97581624058947,231.70237676564972,239.68287313180807,160749100
